Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2007-02-27,10.67,10.768,10.316,10.38,330784545
2007-02-28,10.456,10.584,10.264,10.462,265513659
2007-03-01,10.389,10.919,10.356,10.767,408773518
2007-03-02,10.73,10.826,10.537,10.563,248330289
2007-03-05,10.614,10.963,10.605,10.674,241460771
2007-03-06,10.859,10.919,10.81,10.905,208843357
2007-03-07,10.885,11.003,10.816,10.849,180820283
2007-03-08,10.955,10.971,10.816,10.885,147542980
2007-03-09,10.981,10.988,10.81,10.881,130121852
2007-03-12,10.885,11.13,10.884,11.114,210646074
2007-03-13,11.057,11.203,10.931,10.931,250568890
2007-03-14,10.956,11.131,10.875,11.131,230006985
2007-03-15,11.131,11.173,11.047,11.078,161456447
2007-03-16,11.08,11.13,11.047,11.081,165099266
2007-03-19,11.158,11.323,11.081,11.27,205901861
2007-03-20,11.294,11.358,11.263,11.313,141247358
2007-03-21,11.377,11.624,11.336,11.61,198464053
2007-03-22,11.598,11.668,11.502,11.62,163221525
2007-03-23,11.54,11.633,11.54,11.566,130296481
2007-03-26,11.627,11.86,11.54,11.853,249723665
2007-03-27,11.834,11.975,11.75,11.804,267106019
2007-03-28,11.737,11.798,11.52,11.532,273947872
2007-03-29,11.646,11.647,11.406,11.594,209536835
2007-03-30,11.663,11.709,11.471,11.491,173421292
2007-04-02,11.642,11.655,11.504,11.582,144933312
2007-04-03,11.64,11.777,11.595,11.686,168630903
2007-04-04,11.743,11.766,11.639,11.658,137687650
2007-04-05,11.637,11.709,11.566,11.709,102668251
2007-04-09,11.775,11.785,11.507,11.582,119354095
2007-04-10,11.586,11.655,11.555,11.655,101786908
2007-04-11,11.614,11.619,11.418,11.45,158536860
2007-04-12,11.386,11.416,11.219,11.401,190175246
2007-04-13,11.246,11.302,11.136,11.158,207995145
2007-04-16,11.203,11.316,11.159,11.306,175989445
2007-04-17,11.381,11.415,11.095,11.172,217099615
2007-04-18,11.148,11.236,11.082,11.179,133980178
2007-04-19,11.151,11.283,11.11,11.162,123004969
2007-04-20,11.265,11.277,11.198,11.252,151327707
2007-04-23,11.335,11.601,11.305,11.564,225372506
2007-04-24,11.627,11.924,11.29,11.532,304743807
2007-04-25,11.657,11.798,11.601,11.79,342658725
2007-04-26,12.561,12.677,12.156,12.223,501891958
2007-04-27,12.137,12.363,12.082,12.359,201977958
2007-04-30,12.375,12.489,12.326,12.343,178034641
2007-05-01,12.316,12.411,12.189,12.302,153779816
2007-05-02,12.324,12.435,12.302,12.417,145895381
2007-05-03,12.453,12.543,12.371,12.418,166361995
2007-05-04,12.461,12.564,12.43,12.467,110315237
2007-05-07,12.497,12.906,12.49,12.852,248800605
2007-05-08,12.789,13.004,12.788,12.993,226421292
2007-05-09,12.974,13.228,12.971,13.216,207266119
2007-05-10,13.193,13.459,13.101,13.274,345711436
2007-05-11,13.299,13.497,13.204,13.448,188072208
2007-05-14,13.566,13.603,13.386,13.525,188271814
2007-05-15,13.551,13.627,13.17,13.297,275652722
2007-05-16,13.417,13.458,12.788,13.274,325531093
2007-05-17,13.262,13.587,13.25,13.535,212779135
2007-05-18,13.631,13.682,13.576,13.605,179263234
2007-05-21,13.64,13.906,13.608,13.846,184790688
2007-05-22,13.911,14.066,13.85,14.042,165302423
2007-05-23,14.101,14.223,13.924,13.964,263183118
2007-05-24,13.954,14.156,13.649,13.689,256256255
2007-05-25,13.85,14.07,13.791,14.051,182758578
2007-05-29,14.169,14.207,13.937,14.142,186464047
2007-05-30,14.137,14.704,14.04,14.69,427012370
2007-05-31,14.85,15.104,14.782,14.988,374456801
2007-06-01,14.976,14.988,14.627,14.641,255356919
2007-06-04,14.672,15.055,14.58,15.007,256038575
2007-06-05,15.015,15.175,14.902,15.172,265924431
2007-06-06,15.129,15.338,15.079,15.29,321176796
2007-06-07,15.458,15.78,15.237,15.339,553316591
2007-06-08,15.536,15.559,15.121,15.397,358571488
2007-06-11,15.583,15.601,14.782,14.864,541256808
2007-06-12,14.76,15.053,14.63,14.889,411970073
2007-06-13,14.98,14.988,14.27,14.531,497184783
2007-06-14,14.495,14.769,14.399,14.687,281063624
2007-06-15,14.914,14.921,14.824,14.902,234252851
2007-06-18,15.249,15.481,15.155,15.468,262958298
2007-06-19,15.426,15.459,15.203,15.293,272349144
2007-06-20,15.319,15.418,15.027,15.033,259193690
2007-06-21,15.043,15.369,14.927,15.322,250339813
2007-06-22,15.317,15.392,15.133,15.213,182475862
2007-06-25,15.358,15.468,14.972,15.128,278791563
2007-06-26,15.332,15.333,14.682,14.796,387362919
2007-06-27,14.918,15.091,14.75,15.074,281484844
2007-06-28,15.146,15.148,14.842,14.91,242215469
2007-06-29,15.086,15.333,14.976,15.091,327594307
2007-07-02,14.978,15.096,14.752,14.998,287381812
2007-07-03,15.086,15.756,15.027,15.728,335706760
2007-07-05,15.93,16.443,15.916,16.416,419058623
2007-07-06,16.467,16.491,16.127,16.362,252461356
2007-07-09,16.362,16.436,15.977,16.119,287277171
2007-07-10,15.961,16.632,15.932,16.369,362136291
2007-07-11,16.323,16.537,16.24,16.374,236950853
2007-07-12,16.55,16.601,16.374,16.578,203364486
2007-07-13,16.696,17.051,16.633,17.035,261929792
2007-07-16,17.134,17.311,17.008,17.077,270217471
2007-07-17,17.1,17.268,17.008,17.178,204644159
2007-07-18,17.089,17.118,16.825,17.079,218555754
2007-07-19,17.349,17.413,17.275,17.313,211341833
2007-07-20,17.523,17.832,17.313,17.779,335940617
2007-07-23,17.736,17.96,17.43,17.771,298739314
2007-07-24,17.171,17.439,16.59,16.679,518160018
2007-07-25,16.995,17.108,16.696,16.977,433196994
2007-07-26,18.048,18.366,16.938,18.055,631360823
2007-07-27,18.073,18.416,17.781,17.79,334465154
2007-07-30,17.842,17.989,17.264,17.491,319907622
2007-07-31,17.686,17.744,16.267,16.295,508095374
2007-08-01,16.526,16.746,15.8,16.696,505165995
2007-08-02,16.93,16.938,16.59,16.876,246143415
2007-08-03,16.744,16.812,16.264,16.304,195706026
2007-08-06,16.436,16.732,15.867,16.73,266980875
2007-08-07,16.686,16.974,16.403,16.699,274142676
2007-08-08,16.913,16.925,16.323,16.572,233177300
2007-08-09,16.214,16.447,15.468,15.633,324511355
2007-08-10,15.213,15.797,14.88,15.458,407017479
2007-08-13,15.892,15.998,15.646,15.803,217323218
2007-08-14,15.866,15.867,15.298,15.337,212881946
2007-08-15,15.18,15.443,14.796,14.828,286172177
2007-08-16,14.458,14.654,13.804,14.476,537865131
2007-08-17,15.086,15.273,14.819,15.093,344872574
2007-08-20,15.333,15.398,14.902,15.111,231908784
2007-08-21,15.11,15.951,14.963,15.776,375510401
2007-08-22,16.239,16.416,16.119,16.388,303073018
2007-08-23,16.48,16.491,16.049,16.208,250046298
2007-08-24,16.143,16.744,16.054,16.735,262902404
2007-08-27,16.503,16.652,16.336,16.355,203995789
2007-08-28,16.181,16.377,15.661,15.685,339899671
2007-08-29,16.06,16.594,16.021,16.58,336585608
2007-08-30,16.396,17.096,16.362,16.848,414138865
2007-08-31,17.263,17.275,16.997,17.123,252760810
2007-09-04,17.313,18.022,17.294,17.83,378705570
2007-09-05,17.948,18.034,16.832,16.913,670403690
2007-09-06,16.771,17.018,16.411,16.698,548304045
2007-09-07,16.325,16.362,16.075,16.295,412705443
2007-09-10,16.942,17.07,16.566,16.906,429064010
2007-09-11,17.056,17.1,16.542,16.759,279975028
2007-09-12,16.818,17.242,16.79,16.924,295308024
2007-09-13,17.162,17.19,16.898,16.97,189489162
2007-09-14,16.886,17.187,16.842,17.166,175384611
2007-09-17,17.189,17.386,17.02,17.114,228821043
2007-09-18,17.184,17.668,17.048,17.429,306708459
2007-09-19,17.687,17.706,17.242,17.407,296199306
2007-09-20,17.33,17.535,17.232,17.351,198716926
2007-09-21,17.448,17.888,17.351,17.829,328704676
2007-09-24,18.137,18.531,18.137,18.339,302845416
2007-09-25,18.159,18.947,18.159,18.942,343392649
2007-09-26,19.098,19.167,18.703,18.895,281338065
2007-09-27,19.024,19.112,18.838,19.109,189419989
2007-09-28,18.97,19.119,18.892,18.979,177207301
2007-10-01,19.122,19.468,18.915,19.335,241422797
2007-10-02,19.39,19.615,19.28,19.597,228374271
2007-10-03,19.54,19.688,19.416,19.53,199688611
2007-10-04,19.536,19.549,18.983,19.323,189203246
2007-10-05,19.587,19.982,19.502,19.966,270955001
2007-10-08,20.177,20.767,20.153,20.767,240998231
2007-10-09,21.036,21.164,20.613,20.76,318799298
2007-10-10,20.729,20.763,20.481,20.626,192264586
2007-10-11,20.962,21.255,18.946,20.065,471409495
2007-10-12,20.178,20.688,20.01,20.685,284955396
2007-10-15,20.773,20.97,20.22,20.649,311006125
2007-10-16,20.458,21.044,20.422,20.971,306813096
2007-10-17,21.357,21.399,20.925,21.366,325249763
2007-10-18,21.21,21.542,21.157,21.457,237518690
2007-10-19,21.539,21.598,21.025,21.075,372448895
2007-10-22,21.042,21.63,21.019,21.565,459290240
2007-10-23,23.313,23.324,22.603,23.023,517404018
2007-10-24,22.983,23.152,22.166,22.995,371489129
2007-10-25,22.861,22.99,22.464,22.605,280346810
2007-10-26,22.878,22.924,22.616,22.843,203922750
2007-10-29,22.966,23.076,22.843,22.891,156026168
2007-10-30,23.019,23.418,22.845,23.127,271129461
2007-10-31,23.217,23.512,22.874,23.492,240409547
2007-11-01,23.324,23.511,22.261,23.18,232342393
2007-11-02,23.392,23.427,22.692,23.234,289278927
2007-11-05,22.914,23.367,22.785,23.026,232027881
2007-11-06,23.131,23.744,22.911,23.719,275472212
2007-11-07,23.545,23.828,23.019,23.039,286415392
2007-11-08,23.067,23.113,20.751,21.698,545396082
2007-11-09,21.13,21.659,20.431,20.453,440257346
2007-11-12,20.404,20.744,18.631,19.017,509843665
2007-11-13,19.908,21.147,19.017,21.019,501570915
2007-11-14,21.954,21.96,20.251,20.544,417914241
2007-11-15,20.55,20.973,19.824,20.32,429203604
2007-11-16,20.467,20.655,19.706,20.577,399352762
2007-11-19,20.533,20.801,20.048,20.277,333115800
2007-11-20,20.518,21.245,20.224,20.881,445194976
2007-11-21,20.469,21.314,20.364,20.831,351563994
2007-11-23,21.272,21.277,20.995,21.215,134503187
2007-11-26,21.505,21.922,21.314,21.338,376788629
2007-11-27,21.67,21.739,21.026,21.619,379951304
2007-11-28,21.892,22.336,21.686,22.29,331607344
2007-11-29,22.171,22.901,22.155,22.791,302289569
2007-11-30,23.192,23.215,22.223,22.535,342811994
2007-12-03,22.482,22.775,21.976,22.122,277348437
2007-12-04,21.902,22.372,21.89,22.237,223349876
2007-12-05,22.631,23.002,22.561,22.941,257197229
2007-12-06,23.03,23.511,23.017,23.492,259772984
2007-12-07,23.564,24.116,23.256,24.029,307672740
2007-12-10,23.94,24.197,23.828,24.02,208354329
2007-12-11,24.092,24.344,23.174,23.318,319914386
2007-12-12,23.929,24.051,22.971,23.603,353268295
2007-12-13,23.511,23.759,23.228,23.724,249687771
2007-12-14,23.533,24.733,23.441,23.544,194701971
2007-12-17,23.586,23.826,22.629,22.806,295395899
2007-12-18,23.096,23.167,22.086,22.629,352813838
2007-12-19,22.643,22.835,22.372,22.647,238335869
2007-12-20,22.934,23.229,22.673,23.152,222689074
2007-12-21,23.501,23.983,23.484,23.983,286976280
2007-12-24,24.117,24.651,24.09,24.586,138693868
2007-12-26,24.612,24.855,24.342,24.605,202983493
2007-12-27,24.605,25.101,24.462,24.559,229478880
2007-12-28,24.801,24.927,24.35,24.712,200110774
2007-12-31,24.701,24.795,24.454,24.499,155084730
2008-01-02,24.671,24.766,23.813,24.096,311459701
2008-01-03,24.175,24.411,23.828,24.108,242983261
2008-01-04,23.687,23.867,22.124,22.267,420033574
2008-01-07,22.417,22.704,21.05,21.969,598080706
2008-01-08,22.27,22.568,21.124,21.181,439303822
2008-01-09,21.21,22.197,20.812,22.185,523556427
2008-01-10,21.969,22.385,21.692,22.015,427771676
2008-01-11,21.764,21.994,21.025,21.357,355185247
2008-01-14,21.964,22.188,21.665,22.112,317164670
2008-01-15,21.987,22.164,20.363,20.906,676410924
2008-01-16,20.418,20.902,19.381,19.742,639136022
2008-01-17,19.963,20.452,19.592,19.897,507456195
2008-01-18,19.999,20.5,19.737,19.956,495701330
2008-01-22,18.291,19.786,18.055,19.246,691928610
2008-01-23,16.84,17.313,15.599,17.199,973058638
2008-01-24,17.313,17.399,16.325,16.771,578585951
2008-01-25,17.193,17.202,16.03,16.077,448194866
2008-01-28,15.829,16.473,15.64,16.077,425486384
2008-01-29,16.226,16.421,15.962,16.269,317478308
2008-01-30,16.264,16.755,16.075,16.347,358285064
2008-01-31,16.04,16.898,16.004,16.743,388114489
2008-02-01,16.854,16.889,16.347,16.542,291708879
2008-02-04,16.599,16.807,16.254,16.283,259430294
2008-02-05,16.127,16.571,15.942,15.999,329138828
2008-02-06,16.183,16.315,15.061,15.086,453142441
2008-02-07,14.837,15.433,14.501,14.995,601275380
2008-02-08,15.095,15.544,15.038,15.52,391295025
2008-02-11,15.835,16.073,15.733,16.011,346616803
2008-02-12,16.17,16.198,15.287,15.443,353748564
2008-02-13,15.676,16.051,15.534,16.004,279250455
2008-02-14,16.012,16.177,15.709,15.762,275426055
2008-02-15,15.618,15.717,15.339,15.414,259640080
2008-02-19,15.588,15.677,15.019,15.106,289893197
2008-02-20,15.111,15.41,15.048,15.312,278995137
2008-02-21,15.594,15.643,14.946,15.032,270700144
2008-02-22,15.149,15.151,14.331,14.77,441351442
2008-02-25,14.665,14.864,14.428,14.808,362592683
2008-02-26,14.549,14.976,14.276,14.737,431921146
2008-02-27,14.623,15.219,14.603,15.209,421739428
2008-02-28,15.725,16.348,15.553,16.065,466692740
2008-02-29,15.993,16.103,15.436,15.46,359945690
2008-03-03,15.385,15.58,14.593,15.055,459949350
2008-03-04,15.084,15.445,14.892,15.413,515377864
2008-03-05,15.284,15.475,15.115,15.395,351780482
2008-03-06,15.447,15.768,14.94,14.954,425314965
2008-03-07,14.902,15.21,14.726,15.115,355318581
2008-03-10,15.103,15.27,14.76,14.802,288885366
2008-03-11,15.3,15.765,15.086,15.749,336416109
2008-03-12,15.708,15.915,15.479,15.586,305881726
2008-03-13,15.327,16.016,15.213,15.821,364735615
2008-03-14,16.074,16.114,15.359,15.658,334027384
2008-03-17,15.159,15.903,15.156,15.675,309588791
2008-03-18,15.995,16.447,15.914,16.426,347904473
2008-03-19,16.458,16.606,16.037,16.037,291727344
2008-03-20,16.179,16.484,15.977,16.481,262279866
2008-03-24,16.578,17.419,16.53,17.26,308165123
2008-03-25,17.312,17.698,16.987,17.436,303934720
2008-03-26,17.422,18.023,17.392,17.942,341290529
2008-03-27,17.917,17.971,17.312,17.342,288083547
2008-03-28,17.539,17.888,17.512,17.687,206395002
2008-03-31,17.711,18.02,17.624,17.747,221527120
2008-04-01,18.093,18.509,17.762,18.491,297727520
2008-04-02,18.424,18.699,18.035,18.241,301058070
2008-04-03,18.194,18.999,18.181,18.748,303609419
2008-04-04,18.823,19.131,18.646,18.931,246653781
2008-04-07,19.316,19.747,19.182,19.28,334465995
2008-04-08,18.98,19.348,18.838,18.904,292760086
2008-04-09,18.963,19.033,18.609,18.727,252205235
2008-04-10,18.688,19.22,18.626,19.114,276001293
2008-04-11,18.876,18.956,18.105,18.197,347664274
2008-04-14,18.138,18.457,17.875,18.276,244026441
2008-04-15,18.476,18.515,18.021,18.351,200742845
2008-04-16,18.766,19.058,18.629,19.008,229561614
2008-04-17,19.069,19.293,18.963,19.108,203049483
2008-04-18,19.669,20.069,19.587,19.915,296337055
2008-04-21,20.079,20.835,20.006,20.796,299782161
2008-04-22,20.707,20.776,19.55,19.812,414413907
2008-04-23,20.29,20.385,19.92,20.144,434387198
2008-04-24,20.449,21.022,19.689,20.894,490141350
2008-04-25,21.11,21.163,20.58,20.992,286610629
2008-04-28,20.995,21.488,20.918,21.3,227155570
2008-04-29,21.164,21.724,21.053,21.649,266374782
2008-04-30,21.79,22.261,21.384,21.512,328712736
2008-05-01,21.637,22.261,21.625,22.261,260567231
2008-05-02,22.285,22.494,22.08,22.378,287599714
2008-05-05,22.494,22.916,22.392,22.845,246557779
2008-05-06,22.838,23.14,22.53,23.086,265036038
2008-05-07,23.008,23.277,22.715,22.8,202687676
2008-05-08,22.724,23.066,22.641,22.887,259449819
2008-05-09,22.653,22.787,22.429,22.687,194253518
2008-05-12,22.906,23.357,22.614,23.271,236366033
2008-05-13,23.324,23.677,23.232,23.494,237263580
2008-05-14,23.658,23.774,22.951,23.035,264510770
2008-05-15,23.098,23.485,22.781,23.464,251965047
2008-05-16,23.533,23.533,23.127,23.204,220941457
2008-05-19,23.237,23.336,22.421,22.704,273125237
2008-05-20,22.484,23.023,22.275,22.99,279835921
2008-05-21,22.954,23.25,21.796,22.038,334066423
2008-05-22,22.16,22.425,21.272,21.896,348467514
2008-05-23,22.354,22.504,21.987,22.406,261919322
2008-05-27,22.608,23.057,22.485,23.057,227927999
2008-05-28,23.187,23.244,22.718,23.128,214669046
2008-05-29,23.117,23.277,22.941,23.088,186718629
2008-05-30,23.188,23.441,23.173,23.343,175960631
2008-06-02,23.313,23.455,22.822,23.014,196104180
2008-06-03,23.113,23.277,22.553,22.924,216734215
2008-06-04,22.755,23.137,22.661,22.903,209936896
2008-06-05,23.035,23.479,22.966,23.426,217667325
2008-06-06,23.25,23.492,22.948,22.959,278599359
2008-06-09,22.87,22.873,21.733,22.459,544949674
2008-06-10,22.305,23.098,22.14,22.959,329332362
2008-06-11,22.798,23.002,22.207,22.362,277454630
2008-06-12,22.439,22.586,21.175,21.428,377341016
2008-06-13,21.21,21.539,20.445,21.316,388501364
2008-06-16,21.181,22,20.911,21.87,303530565
2008-06-17,22.036,22.504,21.941,22.436,259766745
2008-06-18,22.385,22.533,21.934,22.108,234199477
2008-06-19,22.072,22.553,21.865,22.372,228689685
2008-06-20,22.142,22.385,21.642,21.677,256357494
2008-06-23,21.615,21.751,21.218,21.414,186469914
2008-06-24,21.277,21.737,21.225,21.427,179599295
2008-06-25,21.581,22.118,21.505,21.938,185830464
2008-06-26,21.538,21.622,20.777,20.807,250772164
2008-06-27,20.582,21.092,20.303,21.033,300074544
2008-06-30,21.028,21.272,20.604,20.71,197553450
2008-07-01,20.29,21.609,20.283,21.603,320724269
2008-07-02,21.649,21.945,20.799,20.799,241860101
2008-07-03,20.973,21.29,20.5,21.038,151160551
2008-07-07,21.394,21.908,21.257,21.663,236673948
2008-07-08,21.691,22.223,21.364,22.204,256506694
2008-07-09,22.294,22.373,21.538,21.55,258410784
2008-07-10,21.631,21.932,21.196,21.845,242414783
2008-07-11,21.688,21.905,21.15,21.344,268423267
2008-07-14,22.166,22.174,21.404,21.505,255683651
2008-07-15,21.307,21.487,20.577,20.979,300169648
2008-07-16,21.032,21.386,20.849,21.374,215935486
2008-07-17,21.53,21.64,21.197,21.247,218277297
2008-07-18,20.803,20.98,20.404,20.422,249165537
2008-07-21,20.641,20.716,19.925,20.565,367926343
2008-07-22,18.415,20.129,18.123,20.039,541907472
2008-07-23,20.422,20.82,19.979,20.56,305849168
2008-07-24,20.32,20.438,19.597,19.667,242399814
2008-07-25,19.834,20.157,19.623,20.05,182738848
2008-07-28,20.058,20.091,19.049,19.095,225388403
2008-07-29,19.2,19.719,19.002,19.426,197477321
2008-07-30,19.503,19.851,19.305,19.771,209132846
2008-07-31,19.502,20.061,19.412,19.657,183896382
2008-08-01,19.78,19.787,19.262,19.375,157296927
2008-08-04,19.366,19.528,18.913,18.949,170619178
2008-08-05,19.231,19.886,19.146,19.866,198697412
2008-08-06,19.784,20.706,19.539,20.309,228504926
2008-08-07,20.144,20.55,19.972,20.23,194089445
2008-08-08,20.272,20.98,20.252,20.967,206136378
2008-08-11,21.038,21.828,20.983,21.465,257196528
2008-08-12,21.458,22.173,21.458,21.857,241409772
2008-08-13,22.019,22.261,21.753,22.174,243239849
2008-08-14,22.034,22.319,21.993,22.175,205271768
2008-08-15,22.145,22.23,21.649,21.732,204518228
2008-08-18,21.686,21.989,21.497,21.69,159221855
2008-08-19,21.559,21.899,21.247,21.461,177817459
2008-08-20,21.618,21.884,21.471,21.745,146378519
2008-08-21,21.591,21.697,21.256,21.556,155848926
2008-08-22,21.761,21.951,21.711,21.864,126952457
2008-08-25,21.755,21.793,21.23,21.339,139848274
2008-08-26,21.354,21.627,21.347,21.474,128639479
2008-08-27,21.414,21.735,21.292,21.602,137627852
2008-08-28,21.68,21.796,21.366,21.487,124440405
2008-08-29,21.376,21.457,20.906,20.964,173038533
2008-09-02,21.339,21.457,20.404,20.552,225432163
2008-09-03,20.652,20.859,20.283,20.647,212182190
2008-09-04,20.498,20.767,19.887,19.938,214520362
2008-09-05,19.582,20.085,19.497,19.81,227083986
2008-09-08,20.351,20.39,18.729,19.53,302014173
2008-09-09,19.397,19.783,18.523,18.757,359288466
2008-09-10,18.86,19.166,18.403,18.748,281007374
2008-09-11,18.748,18.923,18.055,18.879,279933299
2008-09-12,18.648,18.665,18.119,18.418,228958991
2008-09-15,17.559,18.263,17.358,17.358,265475231
2008-09-16,16.528,17.622,16.342,17.3,346080158
2008-09-17,17.106,17.127,15.806,15.806,346387264
2008-09-18,16.144,17.313,14.923,16.582,483635555
2008-09-19,17.41,17.835,16.854,17.427,413161077
2008-09-22,17.288,17.342,16.158,16.205,247172830
2008-09-23,16.277,16.795,15.665,15.688,369282656
2008-09-24,15.756,16.193,15.477,15.919,302296901
2008-09-25,16.081,16.668,15.895,16.317,289529083
2008-09-26,15.458,16.053,15.213,15.858,325055425
2008-09-29,14.776,14.8,12.44,13.017,756500189
2008-09-30,13.392,14.223,13.145,14.055,469552198
2008-10-01,13.835,13.895,13.281,13.496,374348129
2008-10-02,13.363,13.452,12.37,12.38,464611031
2008-10-03,12.864,13.172,11.705,12.002,662471858
2008-10-06,11.377,12.217,10.826,12.137,608382489
2008-10-07,12.43,12.55,11.002,11.028,542459649
2008-10-08,10.636,11.915,10.594,11.104,637510349
2008-10-09,11.563,11.846,10.711,10.974,467036600
2008-10-10,10.596,12.37,10.513,11.972,640800688
2008-10-13,12.96,13.67,12.491,13.635,444366740
2008-10-14,14.393,14.396,12.753,12.873,572057017
2008-10-15,12.841,13.231,12.108,12.116,456924184
2008-10-16,12.339,12.789,11.348,12.602,570408324
2008-10-17,12.297,12.621,10.622,12.045,508559666
2008-10-20,12.34,12.374,11.581,12.173,446638089
2008-10-21,11.988,12.11,11.274,11.315,591836659
2008-10-22,12.04,12.518,11.493,11.978,648815703
2008-10-23,11.939,12.274,11.364,12.147,483381506
2008-10-24,11.169,12.11,11.143,11.922,458988200
2008-10-27,11.758,12.074,11.361,11.388,349117058
2008-10-28,11.802,12.43,11.423,12.357,472007057
2008-10-29,12.459,13.547,12.361,12.929,563846774
2008-10-30,13.405,13.873,13.31,13.734,472864989
2008-10-31,13.278,13.701,13.003,13.307,475639337
2008-11-03,13.099,13.493,12.968,13.228,305487659
2008-11-04,13.602,13.824,13.193,13.728,403897102
2008-11-05,13.469,13.569,12.738,12.773,362826819
2008-11-06,12.494,12.711,12.122,12.255,380749409
2008-11-07,12.261,12.35,11.837,12.148,316403035
2008-11-10,12.405,12.418,11.686,11.857,324479103
2008-11-11,11.729,12.014,11.41,11.721,353528662
2008-11-12,11.437,11.532,11.132,11.144,339658784
2008-11-13,11.131,11.93,10.64,11.93,535393739
2008-11-14,11.58,11.623,11.131,11.158,405515691
2008-11-17,10.942,11.198,10.792,10.9,335683790
2008-11-18,11.082,11.255,10.74,11.119,349303057
2008-11-19,11.092,11.327,10.662,10.672,338364645
2008-11-20,10.523,10.692,9.892,9.954,495365307
2008-11-21,10.136,10.404,9.789,10.214,453037615
2008-11-24,10.526,11.724,10.491,11.495,416443077
2008-11-25,11.701,11.713,10.902,11.23,356702258
2008-11-26,11.142,11.779,11.112,11.75,259833011
2008-11-28,11.712,11.72,11.361,11.46,86983513
2008-12-01,11.294,11.411,10.998,10.999,266698437
2008-12-02,11.131,11.457,10.699,11.434,331680727
2008-12-03,11.053,11.903,10.981,11.86,386574236
2008-12-04,11.668,11.775,11.015,11.304,315157996
2008-12-05,11.165,11.685,10.989,11.624,301373547
2008-12-08,12.01,12.466,11.846,12.333,341924715
2008-12-09,12.117,12.813,12.02,12.376,347532274
2008-12-10,12.1,12.305,11.938,12.144,270840350
2008-12-11,12.011,12.517,11.729,11.75,300486131
2008-12-12,11.489,12.243,11.442,12.152,300669384
2008-12-15,11.871,11.9,11.502,11.719,257112485
2008-12-16,11.624,11.935,11.471,11.802,315665363
2008-12-17,11.256,11.267,10.888,11.028,373638566
2008-12-18,11.07,11.233,10.936,11.061,247309179
2008-12-19,11.13,11.248,10.981,11.131,231477119
2008-12-22,11.131,11.134,10.473,10.602,243943109
2008-12-23,10.757,10.868,10.623,10.683,183357328
